,Category,Company_Name,Job_Title,Job_Mode,City,Country,Salary,Posted_on,Job_url,JAVA,JAVASCRIPT,PYTHON,C++,C#,DESIGNER,AUTOMATION,ARTIST,ANIMATION,TESTING,LEADERSHIP,LIGHTING,MAYA,3DS,BLENDER,UNITY,RPG,HOUDINI,ZBRUSH,SUBSTANCE,SQL,MONGODB,NOSQL,S3,DYNAMODB,CASCADE,NIAGRA,SHURIKEN,POPCORNFX,FUMEFX,UE4,UNREAL,CRYENGINE,AAA,GODOT,XBOX,PLAYSTATION,PC,MOBILE,WINDOWS,MACOS,LINUX,GAMEPLAY,PIPELINE,ARCHITECTURE,VR,UI,3D,2D,PASSION,METAGAME,VFX,MODELLING,MULTIPLAYER,GRAPHIC,AI,MATH,GIT,PHYSICS,ALGORITHM,DEVOPS,PHOTOSHOP,TRELLO,CONFLUENCE,BASECAMP,RENDERDOC,PIX,RAZOR
303,Video Games,Black Forest Games,Senior Engine Programmer,On-Site,Offenburg,Germany,Negotiable,23rd February 2022,https://aswift.com/jobs/senior-tech-programmer-offenburg-de/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
304,Technology,Inspired Essential Entertainment,3D Animator,On-Site,Manchester,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/3d-animator-manchester-uk-2/,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,Video Games,Koch Media,Senior Publishing Producer,Remote,Munich,Germany,Negotiable,23rd February 2022,https://aswift.com/jobs/senior-publishing-producer-remote-munich-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Video Games,Firesprite,Senior Gameplay Programmer,Remote,Liverpool,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/senior-gameplay-programmer-remote-options-liverpool-uk-2/,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
307,Video Games,EA Madrid,Systems Software Engineer,Remote,Madrid,Spain,Negotiable,21st February 2022,https://aswift.com/jobs/systems-software-engineer-remote-options-madrid-es/,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Video Games,Codemasters,UI Software Engineer,On-Site,Birmingham,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/ui-software-engineer-birmingham-uk/,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309,Video Games,Outplay Entertainment,Senior Unity Engineer,Remote,Dundee,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/senior-unity-engineer-remote-options-dundee-uk/,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Video Games,Climax Studios,Senior Programmer,Remote,Portsmouth,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/senior-programmer-remote-portsmouth-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Video Games,Panivox,Experienced Unity Programmer,Remote,Warwick,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/experienced-unity-programmer-remote-warwick-uk/,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
312,Video Games,Frontier Developments,Engineering Manager,On-Site,Cambridge,United Kingdom,Negotiable,16th February 2022,https://aswift.com/jobs/engineering-manager-cambridge-uk/,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
313,Video Games,No Code Studios,DevOps and Build Engineer,On-Site,Glasgow,United Kingdom,Negotiable,16th February 2022,https://aswift.com/jobs/devops-or-build-engineer-glasgow-uk/,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
314,Video Games,Guerrilla Games,UI Tech Programmer,On-Site,Amsterdam,Netherlands,Negotiable,16th February 2022,https://aswift.com/jobs/ui-tech-programmer-amsterdam-nl/,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
315,Video Games,,Generalist Software Engineer,Remote,Madrid,Spain,Negotiable,15th February 2022,https://aswift.com/jobs/generalist-software-engineer-remote-options-madrid-es/,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Video Games,EA Madrid,Online Software Engineer,Remote,Madrid,Spain,Negotiable,15th February 2022,https://aswift.com/jobs/online-software-engineer-remote-options-madrid-es/,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
317,Video Games,,Senior Rendering Engineer,Remote,Madrid,Spain,Negotiable,15th February 2022,https://aswift.com/jobs/senior-rendering-engineer-remote-madrid-es/,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
318,Video Games,,Senior Rendering Engineer,Remote,London,United Kingdom,Negotiable,15th February 2022,https://aswift.com/jobs/senior-rendering-engineer-full-remote-option-london-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
319,Video Games,IO Interactive,Tools Programmer,On-Site,Copenhagen,Denmark,Negotiable,15th February 2022,https://aswift.com/jobs/tools-programmer-copenhagen-dk/,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Video Games,Rocksteady,Senior AI Programmer,Remote,London,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/senior-ai-programmer-remote-options-london-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,Video Games,Rocksteady,Senior Player Programmer,Remote,London,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/senior-player-programmer-fully-remote-options-london-uk/,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,Video Games,IO Interactive,Technical Director,On-Site,Copenhagen,Denmark,Negotiable,14th February 2022,https://aswift.com/jobs/technical-director-copenhagen-dk/,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Video Games,,Senior Engine Programmer,Remote,London,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/game-engine-programmer-southam-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
324,Video Games,,Senior Network Programmer,Remote,Southam,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/network-programmer-midlands-uk-2/,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Video Games,nDreams,Senior Graphics Programmer,Hybrid,Farnborough,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/senior-graphics-programmer-farnborough-uk-2/,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
326,Video Games,EA,Senior Rendering Engineer,On-Site,Burnaby,Canada,Negotiable,14th February 2022,https://aswift.com/jobs/senior-rendering-engineer-vancouver-ca/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
327,Video Games,Offworld Industries,Lead Game Engineer,On-Site,Burnaby,Canada,Negotiable,14th February 2022,https://aswift.com/jobs/lead-game-engineer-vancouver-ca-2/,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Video Games,Unbroken Studios,Senior Gameplay Engineer,On-Site,Los Angeles,United States,Negotiable,14th February 2022,https://aswift.com/jobs/senior-gameplay-engineer-3/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
329,Video Games,Asobo,Gameplay Programmer,On-Site,Bordeaux,France,Negotiable,14th February 2022,https://aswift.com/jobs/gameplay-programmer-bordeaux-fr/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,Video Games,Deep Silver Fishlabs,Lead Programmer,On-Site,Hamburg,Germany,Negotiable,14th February 2022,https://aswift.com/jobs/lead-programmer-hamburg-de/,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Video Games,Stellar Entertainment,Network Programmer,Hybrid,Guildford,United Kingdom,Negotiable,10th February 2022,https://aswift.com/jobs/network-programmer-hybrid-options-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Video Games,Stellar Entertainment,Senior Physics Engineer,Hybrid,Guildford,United Kingdom,Negotiable,10th February 2022,https://aswift.com/jobs/senior-physics-engineer-hybrid-options-guildford-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333,Video Games,Gameloft,Economy Designer,On-Site,Budapest,Hungary,Negotiable,10th February 2022,https://aswift.com/jobs/economy-designer-budapest-hu/,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Video Games,Build a Rocket Boy,Level Designer,Remote,Edinburgh,United Kingdom,Negotiable,10th February 2022,https://aswift.com/jobs/level-designer-remote-options-edinburgh-uk/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Video Games,Build a Rocket Boy,Combat Designer,Remote,Edinburgh,United Kingdom,Negotiable,9th February 2022,https://aswift.com/jobs/combat-designer-remote-options-edinburgh-uk/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Video Games,Ubisoft,Engine Programmer,On-Site,Winnipeg,Canada,Negotiable,8th February 2022,https://aswift.com/jobs/engine-programmer-winnipeg-ca-2/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
337,Video Games,Torn Banner,Game Designer,On-Site,Toronto,Canada,Negotiable,8th February 2022,https://aswift.com/jobs/game-designer-toronto-ca/,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Video Games,Ubisoft,Technical Lead Programmer,On-Site,Winnipeg,Canada,Negotiable,7th February 2022,https://aswift.com/jobs/technical-lead-programmer-winnipeg-ca/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
339,Video Games,Ripstone,Senior Programmer,On-Site,Liverpool,United Kingdom,Negotiable,7th February 2022,https://aswift.com/jobs/senior-programmer-liverpool-uk-4/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Video Games,White Paper Games,Junior Programmer,On-Site,Manchester,United Kingdom,Negotiable,7th February 2022,https://aswift.com/jobs/junior-programmer-manchester-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Video Games,d3t,Senior Programmer,On-Site,Runcorn,United Kingdom,Negotiable,7th February 2022,https://aswift.com/jobs/senior-programmer-runcorn-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342,Video Games,d3t,Mid Level Programmer,On-Site,Runcorn,United Kingdom,Negotiable,4th February 2022,https://aswift.com/jobs/mid-level-programmer-runcorn-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,Video Games,D3T,Senior Graphics Programmer,On-Site,Runcorn,United Kingdom,Negotiable,4th February 2022,https://aswift.com/jobs/senior-graphics-programmer-runcorn-uk/,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
344,Video Games,Splash Damage,Lead Gameplay Programmer,On-Site,London,United Kingdom,Negotiable,3rd February 2022,https://aswift.com/jobs/lead-gameplay-programmer-kent-uk/,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,Video Games,Dovetail Games,Senior Software Engineer,Remote,Chatham,United Kingdom,Negotiable,3rd February 2022,https://aswift.com/jobs/senior-software-engineer-remote-options-kent-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Video Games,Gameloft Montreal,Senior UI Programmer,On-Site,Montreal,Canada,Negotiable,3rd February 2022,https://aswift.com/jobs/ui-programmer-montreal-ca-2/,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
347,Video Games,Uplift Games,Senior LUA Gameplay Programmer,Remote,London,United Kingdom,"£70,000-£80,000",3rd February 2022,https://aswift.com/jobs/senior-lua-gameplay-programmer-london-uk/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
348,Video Games,"Guildford, UK",Experienced Programmer,On-Site,Guildford,United Kingdom,Negotiable,3rd February 2022,https://aswift.com/jobs/experienced-programmer-guildford-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
349,Video Games,Yager Developments,Art Director,On-Site,Berlin,Germany,Negotiable,28th January 2022,https://aswift.com/jobs/art-director-berlin-de/,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Video Games,YAGER Developments,Lead Character Artist,On-Site,Berlin,Germany,Negotiable,27th January 2022,https://aswift.com/jobs/lead-character-artist-berlin-de/,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,Video Games,Ballistic Moon,Environmental Artist,On-Site,Farnborough,United Kingdom,Negotiable,27th January 2022,https://aswift.com/jobs/environmental-artist-farnborough-uk/,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,Video Games,Build A Rocket Boy,Senior Environment Artist,On-Site,Edinburgh,United Kingdom,Negotiable,27th January 2022,https://aswift.com/jobs/senior-environment-artist-edinburgh-uk-2/,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Video Games,Tapped,Unity Software Developer,Hybrid,London,United Kingdom,"£30,000-£50,000",27th January 2022,https://aswift.com/jobs/unity-software-developer-hybrid-options-london-uk/,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
354,Video Games,Tapped,Unity Gameplay Programmer,Hybrid,London,United Kingdom,"£30,000-£50,000",26th January 2022,https://aswift.com/jobs/unity-gameplay-programmer-hybrid-options-london-uk/,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
355,Video Games,Warp Digital,Unreal Gameplay Programmer,Remote,London,United Kingdom,Negotiable,24th January 2022,https://aswift.com/jobs/unreal-gameplay-programmer-remote-options-london-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Video Games,Build a Rocket Boy,Senior Physics Programmer,Remote,Edinburgh,United Kingdom,Negotiable,24th January 2022,https://aswift.com/jobs/senior-physics-programmer-remote-options-edinburgh-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
357,Video Games,Supermassive Games,Technical Director,On-Site,Guildford,United Kingdom,Negotiable,24th January 2022,https://aswift.com/jobs/technical-director-guildford-uk/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Video Games,Outplay Entertainment,Senior Backend Programmer,Remote,Dundee,United Kingdom,Negotiable,21st January 2022,https://aswift.com/jobs/senior-backend-programmer-remote-options-dundee-uk/,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
359,Video Games,ASOBO Studio,Senior Gameplay Programmer,On-Site,Bordeaux,France,Negotiable,21st January 2022,https://aswift.com/jobs/senior-gameplay-programmer-bordeaux-fr/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360,Video Games,Build A Rocket Boy,Lead Character Artist,On-Site,Edinburgh,United Kingdom,Negotiable,19th January 2022,https://aswift.com/jobs/lead-character-artist-edinburgh-uk-2/,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Video Games,Build a Rocket Boy,Senior Lighting Artist,On-Site,Edinburgh,United Kingdom,Negotiable,19th January 2022,https://aswift.com/jobs/senior-lighting-artist-edinburgh-uk/,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Video Games,CI Games,Senior Technical Animator,On-Site,Warsaw,Poland,Negotiable,19th January 2022,https://aswift.com/jobs/senior-technical-animator-remote-options-warsaw-pl/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Video Games,Airship Interactive,Senior Environment Artist,On-Site,,United Kingdom,Negotiable,18th January 2022,https://aswift.com/jobs/senior-environment-artist-location-options-lytham-uk/,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
